epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202029,2020-07-17,117,BA,Juazeiro,2918407,city,1593,730.19133,33,41,1,0.0257,218162,False,False
202029,2020-07-16,116,BA,Juazeiro,2918407,city,1560,715.06495,37,40,1,0.0256,218162,False,False
202029,2020-07-15,115,BA,Juazeiro,2918407,city,1523,698.10508,43,39,4,0.0256,218162,False,False
202029,2020-07-14,114,BA,Juazeiro,2918407,city,1480,678.39495,49,35,2,0.0236,218162,False,False
202029,2020-07-13,113,BA,Juazeiro,2918407,city,1431,655.93458,6,33,0,0.0231,218162,False,False
202029,2020-07-12,112,BA,Juazeiro,2918407,city,1425,653.18433,64,33,0,0.0232,218162,False,False
202028,2020-07-11,111,BA,Juazeiro,2918407,city,1361,623.84833,89,33,0,0.0242,218162,False,False
202028,2020-07-10,110,BA,Juazeiro,2918407,city,1272,583.05296,77,33,2,0.0259,218162,False,False
202028,2020-07-09,109,BA,Juazeiro,2918407,city,1195,547.75809,97,31,2,0.0259,218162,False,False
202028,2020-07-08,108,BA,Juazeiro,2918407,city,1098,503.29572,49,29,3,0.0264,218162,False,False
202028,2020-07-07,107,BA,Juazeiro,2918407,city,1049,480.83534,25,26,2,0.0248,218162,False,False
202028,2020-07-06,106,BA,Juazeiro,2918407,city,1024,469.37597,8,24,0,0.0234,218162,False,False
202028,2020-07-05,105,BA,Juazeiro,2918407,city,1016,465.70897,62,24,0,0.0236,218162,False,False
202027,2020-07-04,104,BA,Juazeiro,2918407,city,954,437.28972,88,24,0,0.0252,218162,False,False
202027,2020-07-03,103,BA,Juazeiro,2918407,city,866,396.95272,81,24,1,0.0277,218162,False,False
202027,2020-07-02,102,BA,Juazeiro,2918407,city,785,359.82435,64,23,2,0.0293,218162,False,False
202027,2020-07-01,101,BA,Juazeiro,2918407,city,721,330.48835,100,21,2,0.0291,218162,False,False
202027,2020-06-30,100,BA,Juazeiro,2918407,city,621,284.65086,31,19,0,0.0306,218162,False,False
202027,2020-06-29,99,BA,Juazeiro,2918407,city,590,270.44123,21,19,0,0.0322,218162,False,False
202027,2020-06-28,98,BA,Juazeiro,2918407,city,569,260.81536,12,19,1,0.0334,218162,False,False
202026,2020-06-27,97,BA,Juazeiro,2918407,city,557,255.31486,76,18,3,0.0323,218162,False,False
202026,2020-06-26,96,BA,Juazeiro,2918407,city,481,220.47836,47,15,0,0.0312,218162,False,False
202026,2020-06-25,95,BA,Juazeiro,2918407,city,434,198.93474,37,15,0,0.0346,218162,False,False
202026,2020-06-24,94,BA,Juazeiro,2918407,city,397,181.97486,58,15,3,0.0378,218162,False,False
202026,2020-06-23,93,BA,Juazeiro,2918407,city,339,155.38911,21,12,0,0.0354,218162,False,False
202026,2020-06-22,92,BA,Juazeiro,2918407,city,318,145.76324,1,12,2,0.0377,218162,False,False
202026,2020-06-21,91,BA,Juazeiro,2918407,city,317,145.30487,48,10,1,0.0315,218162,False,False
202025,2020-06-20,90,BA,Juazeiro,2918407,city,269,123.30287,65,9,0,0.0335,218162,False,False
202025,2020-06-19,89,BA,Juazeiro,2918407,city,204,93.50849,3,9,1,0.0441,218162,False,False
202025,2020-06-18,88,BA,Juazeiro,2918407,city,201,92.13337,0,8,0,0.0398,218162,False,False
202025,2020-06-17,87,BA,Juazeiro,2918407,city,201,92.13337,20,8,0,0.0398,218162,False,False
202025,2020-06-16,86,BA,Juazeiro,2918407,city,181,82.96587,8,8,0,0.0442,218162,False,False
202025,2020-06-15,85,BA,Juazeiro,2918407,city,173,79.29887,4,8,1,0.0462,218162,False,False
202025,2020-06-14,84,BA,Juazeiro,2918407,city,169,77.46537,1,7,1,0.0414,218162,False,False
202024,2020-06-13,83,BA,Juazeiro,2918407,city,168,77.00699,0,6,0,0.0357,218162,False,False
202024,2020-06-12,82,BA,Juazeiro,2918407,city,168,77.00699,4,6,0,0.0357,218162,False,False
202024,2020-06-11,81,BA,Juazeiro,2918407,city,164,75.17349,15,6,0,0.0366,218162,False,False
202024,2020-06-10,80,BA,Juazeiro,2918407,city,149,68.29787,17,6,0,0.0403,218162,False,False
202024,2020-06-09,79,BA,Juazeiro,2918407,city,132,60.5055,3,6,0,0.0455,218162,False,False
202024,2020-06-08,78,BA,Juazeiro,2918407,city,129,59.13037,6,6,0,0.0465,218162,False,False
202024,2020-06-07,77,BA,Juazeiro,2918407,city,123,56.38012,19,6,0,0.0488,218162,False,False
202023,2020-06-06,76,BA,Juazeiro,2918407,city,104,47.671,11,6,0,0.0577,218162,False,False
202023,2020-06-05,75,BA,Juazeiro,2918407,city,93,42.62887,31,6,0,0.0645,218162,False,False
202023,2020-06-04,74,BA,Juazeiro,2918407,city,62,28.41925,2,6,1,0.0968,218162,False,False
202023,2020-06-03,73,BA,Juazeiro,2918407,city,60,27.5025,3,5,0,0.0833,218162,False,False
202023,2020-06-02,72,BA,Juazeiro,2918407,city,57,26.12737,16,5,0,0.0877,218162,False,False
202023,2020-06-01,71,BA,Juazeiro,2918407,city,41,18.79337,3,5,0,0.122,218162,False,False
202023,2020-05-31,70,BA,Juazeiro,2918407,city,38,17.41825,2,5,1,0.1316,218162,False,False
202022,2020-05-30,69,BA,Juazeiro,2918407,city,36,16.5015,3,4,0,0.1111,218162,False,False
202022,2020-05-29,68,BA,Juazeiro,2918407,city,33,15.12637,0,4,1,0.1212,218162,False,False
202022,2020-05-28,67,BA,Juazeiro,2918407,city,33,15.12637,-3,3,0,0.0909,218162,False,False
202022,2020-05-27,66,BA,Juazeiro,2918407,city,36,16.5015,0,3,0,0.0833,218162,False,False
202022,2020-05-26,65,BA,Juazeiro,2918407,city,36,16.5015,1,3,0,0.0833,218162,False,False
202022,2020-05-25,64,BA,Juazeiro,2918407,city,35,16.04312,-1,3,0,0.0857,218162,False,False
202022,2020-05-24,63,BA,Juazeiro,2918407,city,36,16.5015,1,3,0,0.0833,218162,False,False
202021,2020-05-23,62,BA,Juazeiro,2918407,city,35,16.04312,4,3,1,0.0857,218162,False,False
202021,2020-05-22,61,BA,Juazeiro,2918407,city,31,14.20962,0,2,0,0.0645,218162,False,False
202021,2020-05-21,60,BA,Juazeiro,2918407,city,31,14.20962,4,2,0,0.0645,218162,False,False
202021,2020-05-20,59,BA,Juazeiro,2918407,city,27,12.37612,0,2,0,0.0741,218162,False,False
202021,2020-05-19,58,BA,Juazeiro,2918407,city,27,12.37612,1,2,0,0.0741,218162,False,False
202021,2020-05-18,57,BA,Juazeiro,2918407,city,26,11.91775,0,2,0,0.0769,218162,False,False
202021,2020-05-17,56,BA,Juazeiro,2918407,city,26,11.91775,0,2,0,0.0769,218162,False,False
202020,2020-05-16,55,BA,Juazeiro,2918407,city,26,11.91775,0,2,0,0.0769,218162,False,False
202020,2020-05-15,54,BA,Juazeiro,2918407,city,26,11.91775,14,2,0,0.0769,218162,False,False
202020,2020-05-14,53,BA,Juazeiro,2918407,city,12,5.5005,0,2,0,0.1667,218162,False,False
202020,2020-05-13,52,BA,Juazeiro,2918407,city,12,5.5005,0,2,0,0.1667,218162,False,False
202020,2020-05-12,51,BA,Juazeiro,2918407,city,12,5.5005,2,2,0,0.1667,218162,False,False
202020,2020-05-11,50,BA,Juazeiro,2918407,city,10,4.58375,0,2,1,0.2,218162,False,False
202020,2020-05-10,49,BA,Juazeiro,2918407,city,10,4.58375,1,1,0,0.1,218162,False,False
202019,2020-05-09,48,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202019,2020-05-08,47,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202019,2020-05-07,46,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202019,2020-05-06,45,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202019,2020-05-05,44,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202019,2020-05-04,43,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202019,2020-05-03,42,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-05-02,41,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-05-01,40,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-04-30,39,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-04-29,38,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-04-28,37,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-04-27,36,BA,Juazeiro,2918407,city,9,4.12537,0,1,0,0.1111,218162,False,False
202018,2020-04-26,35,BA,Juazeiro,2918407,city,9,4.12537,1,1,0,0.1111,218162,False,False
202017,2020-04-25,34,BA,Juazeiro,2918407,city,8,3.667,1,1,0,0.125,218162,False,False
202017,2020-04-24,33,BA,Juazeiro,2918407,city,7,3.20862,0,1,0,0.1429,218162,False,False
202017,2020-04-23,32,BA,Juazeiro,2918407,city,7,3.20862,0,1,0,0.1429,218162,False,False
202017,2020-04-22,31,BA,Juazeiro,2918407,city,7,3.20862,0,1,0,0.1429,218162,False,False
202017,2020-04-21,30,BA,Juazeiro,2918407,city,7,3.20862,0,1,0,0.1429,218162,False,False
202017,2020-04-20,29,BA,Juazeiro,2918407,city,7,3.20862,0,1,0,0.1429,218162,False,False
202017,2020-04-19,28,BA,Juazeiro,2918407,city,7,3.20862,2,1,0,0.1429,218162,False,False
202016,2020-04-18,27,BA,Juazeiro,2918407,city,5,2.29187,0,1,0,0.2,218162,False,False
202016,2020-04-17,26,BA,Juazeiro,2918407,city,5,2.29187,0,1,1,0.2,218162,False,False
202016,2020-04-16,25,BA,Juazeiro,2918407,city,5,2.29187,0,0,0,0.0,218162,False,False
202016,2020-04-15,24,BA,Juazeiro,2918407,city,5,2.29187,0,0,0,0.0,218162,False,False
202016,2020-04-14,23,BA,Juazeiro,2918407,city,5,2.29187,0,0,0,0.0,218162,False,False
202016,2020-04-13,22,BA,Juazeiro,2918407,city,5,2.29187,0,0,0,0.0,218162,False,False
202016,2020-04-12,21,BA,Juazeiro,2918407,city,5,2.29187,0,0,0,0.0,218162,False,False
202015,2020-04-11,20,BA,Juazeiro,2918407,city,5,2.29187,2,0,0,0.0,218162,False,False
202015,2020-04-10,19,BA,Juazeiro,2918407,city,3,1.37512,0,0,0,0.0,218162,False,False
202015,2020-04-09,18,BA,Juazeiro,2918407,city,3,1.37512,0,0,0,0.0,218162,False,False
202015,2020-04-08,17,BA,Juazeiro,2918407,city,3,1.37512,0,0,0,0.0,218162,False,False
202015,2020-04-07,16,BA,Juazeiro,2918407,city,3,1.37512,0,0,0,0.0,218162,False,False
202015,2020-04-06,15,BA,Juazeiro,2918407,city,3,1.37512,0,0,0,0.0,218162,False,False
202015,2020-04-05,14,BA,Juazeiro,2918407,city,3,1.37512,1,0,0,0.0,218162,False,False
202014,2020-04-04,13,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202014,2020-04-03,12,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202014,2020-04-02,11,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202014,2020-04-01,10,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202014,2020-03-31,9,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202014,2020-03-30,8,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202014,2020-03-29,7,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202013,2020-03-28,6,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202013,2020-03-27,5,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202013,2020-03-26,4,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202013,2020-03-25,3,BA,Juazeiro,2918407,city,2,0.91675,0,0,0,0.0,218162,False,False
202013,2020-03-24,2,BA,Juazeiro,2918407,city,2,0.91675,1,0,0,0.0,218162,False,False
202013,2020-03-23,1,BA,Juazeiro,2918407,city,1,0.45837,1,0,0,0.0,218162,False,False
