epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202029,2020-07-15,115,PE,Petrolina,2611101,city,1145,323.15695,37,40,1,0.0349,354317,False,False
202029,2020-07-14,114,PE,Petrolina,2611101,city,1108,312.71432,20,39,1,0.0352,354317,False,False
202029,2020-07-13,113,PE,Petrolina,2611101,city,1088,307.06966,25,38,0,0.0349,354317,False,False
202029,2020-07-12,112,PE,Petrolina,2611101,city,1063,300.01383,20,38,2,0.0357,354317,False,False
202028,2020-07-11,111,PE,Petrolina,2611101,city,1043,294.36917,19,36,3,0.0345,354317,False,False
202028,2020-07-10,110,PE,Petrolina,2611101,city,1024,289.00674,38,33,0,0.0322,354317,False,False
202028,2020-07-09,109,PE,Petrolina,2611101,city,986,278.28188,41,33,3,0.0335,354317,False,False
202028,2020-07-08,108,PE,Petrolina,2611101,city,945,266.71032,33,30,1,0.0317,354317,False,False
202028,2020-07-07,107,PE,Petrolina,2611101,city,912,257.39663,7,29,0,0.0318,354317,False,False
202028,2020-07-06,106,PE,Petrolina,2611101,city,905,255.42099,9,29,2,0.032,354317,False,False
202028,2020-07-05,105,PE,Petrolina,2611101,city,896,252.88089,58,27,0,0.0301,354317,False,False
202027,2020-07-04,104,PE,Petrolina,2611101,city,838,236.51137,30,27,1,0.0322,354317,False,False
202027,2020-07-03,103,PE,Petrolina,2611101,city,808,228.04438,44,26,0,0.0322,354317,False,False
202027,2020-07-02,102,PE,Petrolina,2611101,city,764,215.62612,41,26,1,0.034,354317,False,False
202027,2020-07-01,101,PE,Petrolina,2611101,city,723,204.05456,42,25,0,0.0346,354317,False,False
202027,2020-06-30,100,PE,Petrolina,2611101,city,681,192.20077,7,25,0,0.0367,354317,False,False
202027,2020-06-29,99,PE,Petrolina,2611101,city,674,190.22514,10,25,0,0.0371,354317,False,False
202027,2020-06-28,98,PE,Petrolina,2611101,city,664,187.40281,62,25,0,0.0377,354317,False,False
202026,2020-06-27,97,PE,Petrolina,2611101,city,602,169.90435,16,25,1,0.0415,354317,False,False
202026,2020-06-26,96,PE,Petrolina,2611101,city,586,165.38862,11,24,1,0.041,354317,False,False
202026,2020-06-25,95,PE,Petrolina,2611101,city,575,162.28406,46,23,1,0.04,354317,False,False
202026,2020-06-24,94,PE,Petrolina,2611101,city,529,149.30133,27,22,0,0.0416,354317,False,False
202026,2020-06-23,93,PE,Petrolina,2611101,city,502,141.68104,3,22,1,0.0438,354317,False,False
202026,2020-06-22,92,PE,Petrolina,2611101,city,499,140.83434,12,21,1,0.0421,354317,False,False
202026,2020-06-21,91,PE,Petrolina,2611101,city,487,137.44754,14,20,3,0.0411,354317,False,False
202025,2020-06-20,90,PE,Petrolina,2611101,city,473,133.49628,162,17,1,0.0359,354317,False,False
202025,2020-06-19,89,PE,Petrolina,2611101,city,311,87.77451,40,16,0,0.0514,354317,False,False
202025,2020-06-18,88,PE,Petrolina,2611101,city,271,76.48518,20,16,2,0.059,354317,False,False
202025,2020-06-17,87,PE,Petrolina,2611101,city,251,70.84052,6,14,0,0.0558,354317,False,False
202025,2020-06-16,86,PE,Petrolina,2611101,city,245,69.14712,2,14,2,0.0571,354317,False,False
202025,2020-06-15,85,PE,Petrolina,2611101,city,243,68.58265,5,12,0,0.0494,354317,False,False
202025,2020-06-14,84,PE,Petrolina,2611101,city,238,67.17149,7,12,1,0.0504,354317,False,False
202024,2020-06-13,83,PE,Petrolina,2611101,city,231,65.19586,7,11,0,0.0476,354317,False,False
202024,2020-06-12,82,PE,Petrolina,2611101,city,224,63.22022,1,11,0,0.0491,354317,False,False
202024,2020-06-11,81,PE,Petrolina,2611101,city,223,62.93799,5,11,0,0.0493,354317,False,False
202024,2020-06-10,80,PE,Petrolina,2611101,city,218,61.52682,10,11,0,0.0505,354317,False,False
202024,2020-06-09,79,PE,Petrolina,2611101,city,208,58.70449,0,11,0,0.0529,354317,False,False
202024,2020-06-08,78,PE,Petrolina,2611101,city,208,58.70449,4,11,0,0.0529,354317,False,False
202024,2020-06-07,77,PE,Petrolina,2611101,city,204,57.57556,22,11,0,0.0539,354317,False,False
202023,2020-06-06,76,PE,Petrolina,2611101,city,182,51.36643,3,11,1,0.0604,354317,False,False
202023,2020-06-05,75,PE,Petrolina,2611101,city,179,50.51973,7,10,0,0.0559,354317,False,False
202023,2020-06-04,74,PE,Petrolina,2611101,city,172,48.5441,4,10,0,0.0581,354317,False,False
202023,2020-06-03,73,PE,Petrolina,2611101,city,168,47.41517,5,10,2,0.0595,354317,False,False
202023,2020-06-02,72,PE,Petrolina,2611101,city,163,46.004,7,8,0,0.0491,354317,False,False
202023,2020-06-01,71,PE,Petrolina,2611101,city,156,44.02837,0,8,0,0.0513,354317,False,False
202023,2020-05-31,70,PE,Petrolina,2611101,city,156,44.02837,10,8,0,0.0513,354317,False,False
202022,2020-05-30,69,PE,Petrolina,2611101,city,146,41.20604,3,8,2,0.0548,354317,False,False
202022,2020-05-29,68,PE,Petrolina,2611101,city,143,40.35934,11,6,0,0.042,354317,False,False
202022,2020-05-28,67,PE,Petrolina,2611101,city,132,37.25477,3,6,0,0.0455,354317,False,False
202022,2020-05-27,66,PE,Petrolina,2611101,city,129,36.40808,6,6,1,0.0465,354317,False,False
202022,2020-05-26,65,PE,Petrolina,2611101,city,123,34.71468,6,5,0,0.0407,354317,False,False
202022,2020-05-25,64,PE,Petrolina,2611101,city,117,33.02128,1,5,0,0.0427,354317,False,False
202022,2020-05-24,63,PE,Petrolina,2611101,city,116,32.73904,3,5,0,0.0431,354317,False,False
202021,2020-05-23,62,PE,Petrolina,2611101,city,113,31.89234,1,5,1,0.0442,354317,False,False
202021,2020-05-22,61,PE,Petrolina,2611101,city,112,31.61011,5,4,0,0.0357,354317,False,False
202021,2020-05-21,60,PE,Petrolina,2611101,city,107,30.19895,9,4,0,0.0374,354317,False,False
202021,2020-05-20,59,PE,Petrolina,2611101,city,98,27.65885,11,4,0,0.0408,354317,False,False
202021,2020-05-19,58,PE,Petrolina,2611101,city,87,24.55428,1,4,0,0.046,354317,False,False
202021,2020-05-18,57,PE,Petrolina,2611101,city,86,24.27205,0,4,0,0.0465,354317,False,False
202021,2020-05-17,56,PE,Petrolina,2611101,city,86,24.27205,2,4,1,0.0465,354317,False,False
202020,2020-05-16,55,PE,Petrolina,2611101,city,84,23.70758,7,3,0,0.0357,354317,False,False
202020,2020-05-15,54,PE,Petrolina,2611101,city,77,21.73195,6,3,0,0.039,354317,False,False
202020,2020-05-14,53,PE,Petrolina,2611101,city,71,20.03855,3,3,1,0.0423,354317,False,False
202020,2020-05-13,52,PE,Petrolina,2611101,city,68,19.19185,0,2,0,0.0294,354317,False,False
202020,2020-05-12,51,PE,Petrolina,2611101,city,68,19.19185,1,2,1,0.0294,354317,False,False
202020,2020-05-11,50,PE,Petrolina,2611101,city,67,18.90962,0,1,0,0.0149,354317,False,False
202020,2020-05-10,49,PE,Petrolina,2611101,city,67,18.90962,0,1,0,0.0149,354317,False,False
202019,2020-05-09,48,PE,Petrolina,2611101,city,67,18.90962,1,1,0,0.0149,354317,False,False
202019,2020-05-08,47,PE,Petrolina,2611101,city,66,18.62739,0,1,0,0.0152,354317,False,False
202019,2020-05-07,46,PE,Petrolina,2611101,city,66,18.62739,43,1,1,0.0152,354317,False,False
202019,2020-05-06,45,PE,Petrolina,2611101,city,23,6.49136,0,0,0,0.0,354317,False,True
202019,2020-05-05,44,PE,Petrolina,2611101,city,23,6.49136,0,0,0,0.0,354317,False,False
202019,2020-05-04,43,PE,Petrolina,2611101,city,23,6.49136,0,0,0,0.0,354317,False,False
202019,2020-05-03,42,PE,Petrolina,2611101,city,23,6.49136,0,0,0,0.0,354317,False,False
202018,2020-05-02,41,PE,Petrolina,2611101,city,23,6.49136,3,0,0,0.0,354317,False,False
202018,2020-05-01,40,PE,Petrolina,2611101,city,20,5.64466,1,0,0,0.0,354317,False,False
202018,2020-04-30,39,PE,Petrolina,2611101,city,19,5.36243,2,0,0,0.0,354317,False,False
202018,2020-04-29,38,PE,Petrolina,2611101,city,17,4.79796,0,0,0,0.0,354317,False,False
202018,2020-04-28,37,PE,Petrolina,2611101,city,17,4.79796,0,0,0,0.0,354317,False,False
202018,2020-04-27,36,PE,Petrolina,2611101,city,17,4.79796,1,0,0,0.0,354317,False,False
202018,2020-04-26,35,PE,Petrolina,2611101,city,16,4.51573,5,0,0,0.0,354317,False,False
202017,2020-04-25,34,PE,Petrolina,2611101,city,11,3.10456,0,0,0,0.0,354317,False,False
202017,2020-04-24,33,PE,Petrolina,2611101,city,11,3.10456,-3,0,0,0.0,354317,False,False
202017,2020-04-23,32,PE,Petrolina,2611101,city,14,3.95126,2,0,0,0.0,354317,False,False
202017,2020-04-22,31,PE,Petrolina,2611101,city,12,3.3868,3,0,0,0.0,354317,False,False
202017,2020-04-21,30,PE,Petrolina,2611101,city,9,2.5401,0,0,0,0.0,354317,False,False
202017,2020-04-20,29,PE,Petrolina,2611101,city,9,2.5401,0,0,0,0.0,354317,False,False
202017,2020-04-19,28,PE,Petrolina,2611101,city,9,2.5401,3,0,0,0.0,354317,False,False
202016,2020-04-18,27,PE,Petrolina,2611101,city,6,1.6934,0,0,0,0.0,354317,False,False
202016,2020-04-17,26,PE,Petrolina,2611101,city,6,1.6934,0,0,0,0.0,354317,False,False
202016,2020-04-16,25,PE,Petrolina,2611101,city,6,1.6934,0,0,0,0.0,354317,False,False
202016,2020-04-15,24,PE,Petrolina,2611101,city,6,1.6934,0,0,0,0.0,354317,False,False
202016,2020-04-14,23,PE,Petrolina,2611101,city,6,1.6934,1,0,0,0.0,354317,False,False
202016,2020-04-13,22,PE,Petrolina,2611101,city,5,1.41117,1,0,0,0.0,354317,False,False
202016,2020-04-12,21,PE,Petrolina,2611101,city,4,1.12893,0,0,0,0.0,354317,False,False
202015,2020-04-11,20,PE,Petrolina,2611101,city,4,1.12893,0,0,0,0.0,354317,False,False
202015,2020-04-10,19,PE,Petrolina,2611101,city,4,1.12893,0,0,0,0.0,354317,False,False
202015,2020-04-09,18,PE,Petrolina,2611101,city,4,1.12893,1,0,0,0.0,354317,False,False
202015,2020-04-08,17,PE,Petrolina,2611101,city,3,0.8467,0,0,0,0.0,354317,False,False
202015,2020-04-07,16,PE,Petrolina,2611101,city,3,0.8467,1,0,0,0.0,354317,False,False
202015,2020-04-06,15,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202015,2020-04-05,14,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-04-04,13,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-04-03,12,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-04-02,11,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-04-01,10,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-03-31,9,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-03-30,8,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202014,2020-03-29,7,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202013,2020-03-28,6,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202013,2020-03-27,5,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202013,2020-03-26,4,PE,Petrolina,2611101,city,2,0.56447,0,0,0,0.0,354317,False,False
202013,2020-03-25,3,PE,Petrolina,2611101,city,2,0.56447,1,0,0,0.0,354317,False,False
202013,2020-03-24,2,PE,Petrolina,2611101,city,1,0.28223,0,0,0,0.0,354317,False,False
202013,2020-03-23,1,PE,Petrolina,2611101,city,1,0.28223,1,0,0,0.0,354317,False,False
